,loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr,fold,seed
14,0.2074599266052246,0.922798216342926,0.9756515026092529,0.6713281273841858,0.8571428656578064,0.9030612111091614,0.009999999776482582,0,0
15,0.19556719064712524,0.9264214038848877,0.9787293076515198,1.2322145700454712,0.8571428656578064,0.8979592323303223,0.009999999776482582,0,0
16,0.17947641015052795,0.9297658801078796,0.9822773933410645,0.5247426629066467,0.8571428656578064,0.9591835737228394,0.00699999975040555,0,0
17,0.17442016303539276,0.9333890676498413,0.9829370379447937,1.0907527208328247,0.8571428656578064,0.8469387292861938,0.00699999975040555,0,0
0,0.6206977367401123,0.6334617733955383,0.6972991824150085,0.3395904004573822,0.8461538553237915,0.9289940595626831,0.009999999776482582,1,0
1,0.41977596282958984,0.8112273216247559,0.8901633620262146,0.1976146399974823,0.9230769276618958,0.9704142808914185,0.009999999776482582,1,0
2,0.3318367004394531,0.8602091073989868,0.934504508972168,0.12195978313684464,0.9230769276618958,0.9940828680992126,0.009999999776482582,1,0
3,0.30433717370033264,0.8698403835296631,0.944531261920929,0.09310056269168854,1.0,1.0,0.009999999776482582,1,0
4,0.27052366733551025,0.8877270221710205,0.9568955302238464,0.06868214160203934,1.0,1.0000001192092896,0.009999999776482582,1,0
5,0.2675100266933441,0.8891029357910156,0.9584640860557556,0.09356885403394699,0.9230769276618958,0.9940828680992126,0.009999999776482582,1,0
6,0.25628507137298584,0.9001100659370422,0.9626736044883728,0.039429742842912674,1.0,1.0,0.009999999776482582,1,0
7,0.23887307941913605,0.9036874175071716,0.9670626521110535,0.054363660514354706,1.0,1.0,0.009999999776482582,1,0
8,0.22798499464988708,0.9069895148277283,0.970231831073761,0.062502421438694,1.0,0.9999999403953552,0.009999999776482582,1,0
9,0.19230279326438904,0.9223995804786682,0.9786878228187561,0.08474327623844147,0.9230769276618958,0.9940828084945679,0.009999999776482582,1,0
10,0.2276090383529663,0.9091909527778625,0.971078097820282,0.15760624408721924,0.9230769276618958,0.9881656765937805,0.009999999776482582,1,0
11,0.2066340148448944,0.9177215099334717,0.9760001301765442,0.1985468864440918,0.9230769276618958,0.9704142212867737,0.009999999776482582,1,0
12,0.16758711636066437,0.9323059916496277,0.9841423034667969,0.0775780901312828,1.0,1.0,0.00699999975040555,1,0
13,0.15739525854587555,0.9389103055000305,0.9857589602470398,0.13994291424751282,0.9230769276618958,0.9940828680992126,0.00699999975040555,1,0
0,0.6123892664909363,0.6461199522018433,0.7166226506233215,0.33197829127311707,0.7692307829856873,0.911242663860321,0.009999999776482582,2,0
1,0.4545242190361023,0.7892130017280579,0.8693299889564514,0.13664153218269348,1.0,1.0,0.009999999776482582,2,0
2,0.3488386869430542,0.8464502096176147,0.9267442226409912,0.15418151021003723,0.9230769276618958,0.9940829277038574,0.009999999776482582,2,0
3,0.30274102091789246,0.8750687837600708,0.945921778678894,0.11884571611881256,0.9230769276618958,0.9940828084945679,0.009999999776482582,2,0
4,0.27635958790779114,0.8813979029655457,0.9550473690032959,0.12979571521282196,0.9230769276618958,0.9940828680992126,0.009999999776482582,2,0
5,0.24232181906700134,0.9039625525474548,0.9661868810653687,0.1930340677499771,0.8461538553237915,0.976331353187561,0.009999999776482582,2,0
6,0.24728114902973175,0.9012107849121094,0.9646006226539612,0.26799750328063965,0.8461538553237915,0.9408284425735474,0.009999999776482582,2,0
7,0.22057099640369415,0.9089158177375793,0.971503496170044,0.23053477704524994,0.9230769276618958,0.9822485446929932,0.009999999776482582,2,0
8,0.21028129756450653,0.9157952666282654,0.9743420481681824,0.0357150174677372,1.0,1.0,0.009999999776482582,2,0
9,0.20071996748447418,0.9240506291389465,0.9771681427955627,0.09718691557645798,1.0,1.0,0.009999999776482582,2,0
10,0.18518514931201935,0.9276279807090759,0.9805174469947815,0.2331753820180893,0.8461538553237915,0.976331353187561,0.009999999776482582,2,0
11,0.2017412781715393,0.9251513481140137,0.9770116806030273,0.24471068382263184,0.8461538553237915,0.9644970297813416,0.009999999776482582,2,0
12,0.16358588635921478,0.9422124624252319,0.9849246144294739,0.2249990850687027,0.9230769276618958,0.9704142212867737,0.009999999776482582,2,0
13,0.16937123239040375,0.9391855001449585,0.9836793541908264,0.054773662239313126,1.0,0.9999999403953552,0.009999999776482582,2,0
14,0.14852043986320496,0.9468904733657837,0.987413763999939,0.4184947907924652,0.8461538553237915,0.9704141616821289,0.00699999975040555,2,0
15,0.14757046103477478,0.9466152787208557,0.986986517906189,0.12047667056322098,1.0,1.0,0.00699999975040555,2,0
0,0.6130554676055908,0.6474958658218384,0.7176353931427002,0.23457343876361847,1.0,0.9999999403953552,0.009999999776482582,3,0
1,0.45193156599998474,0.782333493232727,0.8700363636016846,0.27085232734680176,0.9230769276618958,0.9822485446929932,0.009999999776482582,3,0
2,0.36978477239608765,0.8282883763313293,0.9168033599853516,0.1929510533809662,0.8461538553237915,0.976331353187561,0.009999999776482582,3,0
3,0.3123054802417755,0.8670886158943176,0.9409486055374146,0.139128640294075,0.9230769276618958,0.9940828084945679,0.009999999776482582,3,0
4,0.28020140528678894,0.883324146270752,0.9530158638954163,0.20662693679332733,0.8461538553237915,0.976331353187561,0.009999999776482582,3,0
5,0.2695165276527405,0.8880022168159485,0.9573848247528076,0.1652309149503708,0.9230769276618958,0.9822485446929932,0.009999999776482582,3,0
6,0.25288090109825134,0.9012107849121094,0.9624829292297363,0.2524022161960602,0.8461538553237915,0.9644970297813416,0.009999999776482582,3,0
7,0.22730422019958496,0.9108420610427856,0.9695536494255066,0.22108101844787598,0.8461538553237915,0.9644970297813416,0.009999999776482582,3,0
8,0.22434477508068085,0.9097413420677185,0.9710555672645569,0.21734344959259033,0.9230769276618958,0.9704142212867737,0.009999999776482582,3,0
9,0.20910978317260742,0.9229499101638794,0.9748595356941223,0.19359466433525085,0.9230769276618958,0.9704142212867737,0.00699999975040555,3,0
10,0.1950230449438095,0.9215739965438843,0.9777772426605225,0.3380308151245117,0.8461538553237915,0.9526627063751221,0.00699999975040555,3,0
0,0.6648225784301758,0.6051183342933655,0.638248860836029,0.6991927027702332,0.6153846383094788,0.6627219319343567,0.009999999776482582,4,0
1,0.5029188990592957,0.7542652487754822,0.8345733284950256,0.701134979724884,0.6153846383094788,0.6863905191421509,0.009999999776482582,4,0
2,0.43437811732292175,0.7988442778587341,0.8820727467536926,0.7092439532279968,0.7692307829856873,0.8165680170059204,0.009999999776482582,4,0
3,0.39170944690704346,0.8222344517707825,0.9051464796066284,0.3931580185890198,0.7692307829856873,0.9112426042556763,0.009999999776482582,4,0
4,0.35220107436180115,0.846725344657898,0.9254696369171143,0.5579542517662048,0.7692307829856873,0.8520709872245789,0.009999999776482582,4,0
5,0.3155286908149719,0.8580077290534973,0.9397616386413574,0.44871285557746887,0.9230769276618958,0.9112425446510315,0.009999999776482582,4,0
6,0.34567588567733765,0.8637864589691162,0.9308838248252869,0.5288608074188232,0.8461538553237915,0.8639053106307983,0.009999999776482582,4,0
7,0.29728761315345764,0.8855255842208862,0.9486232995986938,0.4097149968147278,0.9230769276618958,0.93491131067276,0.009999999776482582,4,0
8,0.29175305366516113,0.8869014978408813,0.9507418274879456,0.3259749412536621,0.9230769276618958,0.9349112510681152,0.009999999776482582,4,0
9,0.26185253262519836,0.897908627986908,0.9606890678405762,0.4332179129123688,0.9230769276618958,0.9112426042556763,0.009999999776482582,4,0
10,0.25018471479415894,0.9020363092422485,0.9636224508285522,0.34435784816741943,0.9230769276618958,0.9467455744743347,0.009999999776482582,4,0
11,0.25666946172714233,0.8959823846817017,0.9622589945793152,0.25251835584640503,0.9230769276618958,0.9704142212867737,0.009999999776482582,4,0
12,0.2410653829574585,0.905063271522522,0.9667226672172546,0.244461789727211,0.9230769276618958,0.9585798978805542,0.009999999776482582,4,0
13,0.2334083467721939,0.9152449369430542,0.96922367811203,0.26323962211608887,0.9230769276618958,0.9585798978805542,0.009999999776482582,4,0
14,0.22773639857769012,0.9097413420677185,0.9703932404518127,0.13187985122203827,0.9230769276618958,0.9940828084945679,0.009999999776482582,4,0
15,0.2361288070678711,0.9083654284477234,0.9690759181976318,0.3576163649559021,0.9230769276618958,0.9585798382759094,0.009999999776482582,4,0
16,0.2256373167037964,0.9111172556877136,0.9708378911018372,0.2800435721874237,0.8461538553237915,0.9408284425735474,0.009999999776482582,4,0
17,0.19916921854019165,0.9235002994537354,0.9777892231941223,0.5573607087135315,0.9230769276618958,0.8994083404541016,0.009999999776482582,4,0
18,0.21019157767295837,0.9157952666282654,0.975246250629425,0.46280214190483093,0.8461538553237915,0.93491131067276,0.009999999776482582,4,0
19,0.21668654680252075,0.9221243858337402,0.9749459624290466,0.49741196632385254,0.9230769276618958,0.8934911489486694,0.009999999776482582,4,0
20,0.17371782660484314,0.9325811862945557,0.9837714433670044,0.24230091273784637,0.9230769276618958,0.9704141616821289,0.00699999975040555,4,0
21,0.1820354014635086,0.9287286996841431,0.9819726943969727,0.42279091477394104,0.9230769276618958,0.9585798978805542,0.00699999975040555,4,0
0,0.6646398901939392,0.5924600958824158,0.6332061290740967,0.5260636806488037,0.8461538553237915,0.8224852681159973,0.009999999776482582,5,0
1,0.5019271373748779,0.7449091672897339,0.8334442973136902,0.5672387480735779,0.7692307829856873,0.784023642539978,0.009999999776482582,5,0
2,0.43925586342811584,0.8018712401390076,0.881989598274231,0.2964248061180115,0.9230769276618958,0.9585798382759094,0.009999999776482582,5,0
3,0.33061158657073975,0.8615850210189819,0.934571385383606,0.2835838496685028,0.8461538553237915,0.9467455148696899,0.009999999776482582,5,0
4,0.31303536891937256,0.8673638105392456,0.9417666792869568,0.2254815399646759,0.9230769276618958,0.9822484850883484,0.009999999776482582,5,0
5,0.2567274868488312,0.8981838226318359,0.9614024758338928,0.17483480274677277,1.0,1.0,0.009999999776482582,5,0
6,0.26595959067344666,0.89763343334198,0.9587939381599426,0.2046346366405487,0.9230769276618958,0.9940828680992126,0.009999999776482582,5,0
7,0.23154866695404053,0.9094661474227905,0.9688596725463867,0.1487673968076706,0.9230769276618958,0.9940828084945679,0.009999999776482582,5,0
8,0.23307044804096222,0.9108420610427856,0.9693669080734253,0.13353951275348663,0.9230769276618958,0.9940828680992126,0.009999999776482582,5,0
9,0.22779792547225952,0.9133186340332031,0.9701683521270752,0.12396015226840973,1.0,0.9999999403953552,0.009999999776482582,5,0
10,0.21574270725250244,0.9171711802482605,0.9733424782752991,0.18664248287677765,0.9230769276618958,0.9822485446929932,0.009999999776482582,5,0
11,0.22157783806324005,0.9146945476531982,0.9720452427864075,0.18609954416751862,0.8461538553237915,0.976331353187561,0.009999999776482582,5,0
12,0.20237813889980316,0.9212988615036011,0.9767208695411682,0.1960483342409134,0.8461538553237915,0.976331353187561,0.009999999776482582,5,0
13,0.2198622226715088,0.912493109703064,0.9731096625328064,0.17470397055149078,0.9230769276618958,0.9940828680992126,0.009999999776482582,5,0
14,0.21734073758125305,0.9168959856033325,0.9739835262298584,0.21483749151229858,0.9230769276618958,0.9704142212867737,0.009999999776482582,5,0
15,0.17066484689712524,0.9353329539299011,0.9838316440582275,0.2578047811985016,0.8461538553237915,0.9585798978805542,0.00699999975040555,5,0
16,0.17562663555145264,0.9358833432197571,0.9828910827636719,0.34566786885261536,0.8461538553237915,0.9408284425735474,0.00699999975040555,5,0
0,0.6404061913490295,0.6243808269500732,0.6816039681434631,0.4192813038825989,0.9230769276618958,0.9230769276618958,0.009999999776482582,6,0
1,0.45102381706237793,0.7878370881080627,0.8710413575172424,0.28468140959739685,0.9230769276618958,0.9822485446929932,0.009999999776482582,6,0
2,0.33647316694259644,0.8544303774833679,0.9313192963600159,0.14016763865947723,1.0,0.9999999403953552,0.009999999776482582,6,0
3,0.3229547441005707,0.855806291103363,0.9364264607429504,0.23259872198104858,0.9230769276618958,0.9704141616821289,0.009999999776482582,6,0
4,0.2799634635448456,0.8789212703704834,0.9536192417144775,0.09930595755577087,1.0,0.9999999403953552,0.009999999776482582,6,0
5,0.2468143105506897,0.897908627986908,0.963713526725769,0.1906726211309433,1.0,0.9999999403953552,0.009999999776482582,6,0
6,0.24456848204135895,0.9009355902671814,0.9649948477745056,0.09769193083047867,1.0,0.9999999403953552,0.009999999776482582,6,0
7,0.22510933876037598,0.9102916717529297,0.9706717133522034,0.0596279539167881,1.0,0.9999999403953552,0.009999999776482582,6,0
8,0.23544467985630035,0.9072647094726562,0.967659056186676,0.20215214788913727,0.8461538553237915,0.9674556255340576,0.009999999776482582,6,0
9,0.2197403758764267,0.9105668663978577,0.971804141998291,0.13588453829288483,0.9230769276618958,0.9940828680992126,0.009999999776482582,6,0
10,0.19484035670757294,0.9246010184288025,0.9778414368629456,0.06690676510334015,1.0,1.0,0.009999999776482582,6,0
11,0.18650244176387787,0.92707759141922,0.9796769618988037,0.12752294540405273,0.9230769276618958,0.9940828680992126,0.009999999776482582,6,0
12,0.19308961927890778,0.9265272617340088,0.9784131050109863,0.23973217606544495,0.8461538553237915,0.9526627063751221,0.009999999776482582,6,0
13,0.15144884586334229,0.9422124624252319,0.9868520498275757,0.058750782161951065,1.0,1.0,0.00699999975040555,6,0
14,0.15592382848262787,0.9353329539299011,0.9853671789169312,0.04968519136309624,1.0,1.0,0.00699999975040555,6,0
15,0.15140022337436676,0.9441387057304382,0.9865079522132874,0.07215069234371185,1.0,0.9999999403953552,0.00699999975040555,6,0
16,0.1604299545288086,0.9367088675498962,0.9853389859199524,0.07228267937898636,1.0,1.0,0.00699999975040555,6,0
17,0.1347026377916336,0.9463401436805725,0.9896118640899658,0.07661955803632736,1.0,1.0,0.00699999975040555,6,0
18,0.13749273121356964,0.9507429599761963,0.9890857338905334,0.14325381815433502,0.9230769276618958,0.9940828084945679,0.00699999975040555,6,0
19,0.13813364505767822,0.9512933492660522,0.9890567064285278,0.0796361118555069,0.9230769276618958,0.9940828680992126,0.00699999975040555,6,0
20,0.11230772733688354,0.956246554851532,0.9928068518638611,0.05018992722034454,1.0,1.0,0.004900000058114529,6,0
21,0.13451451063156128,0.9446890354156494,0.9897636771202087,0.10466226190328598,0.9230769276618958,0.9940828680992126,0.004900000058114529,6,0
